"KINGDOM"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"SPECIES"	"NCBI.NAMES"	"AGORA.NAMES"	"MODEL.NAMES"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00651"	"Streptococcus agalactiae GB00651"	"Streptococcus_agalactiae_GB00651"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00653"	"Streptococcus agalactiae GB00653"	"Streptococcus_agalactiae_GB00653"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00654"	"Streptococcus agalactiae GB00654"	"Streptococcus_agalactiae_GB00654"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00663"	"Streptococcus agalactiae GB00663"	"Streptococcus_agalactiae_GB00663"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00679"	"Streptococcus agalactiae GB00679"	"Streptococcus_agalactiae_GB00679"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00864"	"Streptococcus agalactiae GB00864"	"Streptococcus_agalactiae_GB00864"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00865"	"Streptococcus agalactiae GB00865"	"Streptococcus_agalactiae_GB00865"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00867"	"Streptococcus agalactiae GB00867"	"Streptococcus_agalactiae_GB00867"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00874"	"Streptococcus agalactiae GB00874"	"Streptococcus_agalactiae_GB00874"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00884"	"Streptococcus agalactiae GB00884"	"Streptococcus_agalactiae_GB00884"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00887"	"Streptococcus agalactiae GB00887"	"Streptococcus_agalactiae_GB00887"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00888"	"Streptococcus agalactiae GB00888"	"Streptococcus_agalactiae_GB00888"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00891"	"Streptococcus agalactiae GB00891"	"Streptococcus_agalactiae_GB00891"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00893"	"Streptococcus agalactiae GB00893"	"Streptococcus_agalactiae_GB00893"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00900"	"Streptococcus agalactiae GB00900"	"Streptococcus_agalactiae_GB00900"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00901"	"Streptococcus agalactiae GB00901"	"Streptococcus_agalactiae_GB00901"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00904"	"Streptococcus agalactiae GB00904"	"Streptococcus_agalactiae_GB00904"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00909"	"Streptococcus agalactiae GB00909"	"Streptococcus_agalactiae_GB00909"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00911"	"Streptococcus agalactiae GB00911"	"Streptococcus_agalactiae_GB00911"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00914"	"Streptococcus agalactiae GB00914"	"Streptococcus_agalactiae_GB00914"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00919"	"Streptococcus agalactiae GB00919"	"Streptococcus_agalactiae_GB00919"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00922"	"Streptococcus agalactiae GB00922"	"Streptococcus_agalactiae_GB00922"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00923"	"Streptococcus agalactiae GB00923"	"Streptococcus_agalactiae_GB00923"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00924"	"Streptococcus agalactiae GB00924"	"Streptococcus_agalactiae_GB00924"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00929"	"Streptococcus agalactiae GB00929"	"Streptococcus_agalactiae_GB00929"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00932"	"Streptococcus agalactiae GB00932"	"Streptococcus_agalactiae_GB00932"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00933"	"Streptococcus agalactiae GB00933"	"Streptococcus_agalactiae_GB00933"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00954"	"Streptococcus agalactiae GB00954"	"Streptococcus_agalactiae_GB00954"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00955"	"Streptococcus agalactiae GB00955"	"Streptococcus_agalactiae_GB00955"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00963"	"Streptococcus agalactiae GB00963"	"Streptococcus_agalactiae_GB00963"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00965"	"Streptococcus agalactiae GB00965"	"Streptococcus_agalactiae_GB00965"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00975"	"Streptococcus agalactiae GB00975"	"Streptococcus_agalactiae_GB00975"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00984"	"Streptococcus agalactiae GB00984"	"Streptococcus_agalactiae_GB00984"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00986"	"Streptococcus agalactiae GB00986"	"Streptococcus_agalactiae_GB00986"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GB00999"	"Streptococcus agalactiae GB00999"	"Streptococcus_agalactiae_GB00999"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae GD201008-001"	"Streptococcus agalactiae GD201008-001"	"Streptococcus_agalactiae_GD201008_001"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae ILRI005"	"Streptococcus agalactiae ILRI005"	"Streptococcus_agalactiae_ILRI005"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae ILRI112"	"Streptococcus agalactiae ILRI112"	"Streptococcus_agalactiae_ILRI112"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LADL_05-108a"	"Streptococcus agalactiae LADL_05-108a"	"Streptococcus_agalactiae_LADL_05_108a"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LADL-90-503"	"Streptococcus agalactiae LADL-90-503"	"Streptococcus_agalactiae_LADL_90_503"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 14609"	"Streptococcus agalactiae LMG 14609"	"Streptococcus_agalactiae_LMG_14609"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 14838"	"Streptococcus agalactiae LMG 14838"	"Streptococcus_agalactiae_LMG_14838"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15081"	"Streptococcus agalactiae LMG 15081"	"Streptococcus_agalactiae_LMG_15081"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15083"	"Streptococcus agalactiae LMG 15083"	"Streptococcus_agalactiae_LMG_15083"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15084"	"Streptococcus agalactiae LMG 15084"	"Streptococcus_agalactiae_LMG_15084"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15085"	"Streptococcus agalactiae LMG 15085"	"Streptococcus_agalactiae_LMG_15085"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15089"	"Streptococcus agalactiae LMG 15089"	"Streptococcus_agalactiae_LMG_15089"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15090"	"Streptococcus agalactiae LMG 15090"	"Streptococcus_agalactiae_LMG_15090"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15091"	"Streptococcus agalactiae LMG 15091"	"Streptococcus_agalactiae_LMG_15091"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15092"	"Streptococcus agalactiae LMG 15092"	"Streptococcus_agalactiae_LMG_15092"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15094"	"Streptococcus agalactiae LMG 15094"	"Streptococcus_agalactiae_LMG_15094"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae LMG 15095"	"Streptococcus agalactiae LMG 15095"	"Streptococcus_agalactiae_LMG_15095"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-012"	"Streptococcus agalactiae MRI Z1-012"	"Streptococcus_agalactiae_MRI_Z1_012"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-022"	"Streptococcus agalactiae MRI Z1-022"	"Streptococcus_agalactiae_MRI_Z1_022"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-023"	"Streptococcus agalactiae MRI Z1-023"	"Streptococcus_agalactiae_MRI_Z1_023"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-025"	"Streptococcus agalactiae MRI Z1-025"	"Streptococcus_agalactiae_MRI_Z1_025"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-035"	"Streptococcus agalactiae MRI Z1-035"	"Streptococcus_agalactiae_MRI_Z1_035"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-038"	"Streptococcus agalactiae MRI Z1-038"	"Streptococcus_agalactiae_MRI_Z1_038"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-198"	"Streptococcus agalactiae MRI Z1-198"	"Streptococcus_agalactiae_MRI_Z1_198"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-199"	"Streptococcus agalactiae MRI Z1-199"	"Streptococcus_agalactiae_MRI_Z1_199"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-200"	"Streptococcus agalactiae MRI Z1-200"	"Streptococcus_agalactiae_MRI_Z1_200"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-201"	"Streptococcus agalactiae MRI Z1-201"	"Streptococcus_agalactiae_MRI_Z1_201"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-202"	"Streptococcus agalactiae MRI Z1-202"	"Streptococcus_agalactiae_MRI_Z1_202"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-203"	"Streptococcus agalactiae MRI Z1-203"	"Streptococcus_agalactiae_MRI_Z1_203"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-204"	"Streptococcus agalactiae MRI Z1-204"	"Streptococcus_agalactiae_MRI_Z1_204"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-205"	"Streptococcus agalactiae MRI Z1-205"	"Streptococcus_agalactiae_MRI_Z1_205"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-206"	"Streptococcus agalactiae MRI Z1-206"	"Streptococcus_agalactiae_MRI_Z1_206"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-211"	"Streptococcus agalactiae MRI Z1-211"	"Streptococcus_agalactiae_MRI_Z1_211"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-212"	"Streptococcus agalactiae MRI Z1-212"	"Streptococcus_agalactiae_MRI_Z1_212"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-213"	"Streptococcus agalactiae MRI Z1-213"	"Streptococcus_agalactiae_MRI_Z1_213"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-214"	"Streptococcus agalactiae MRI Z1-214"	"Streptococcus_agalactiae_MRI_Z1_214"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-215"	"Streptococcus agalactiae MRI Z1-215"	"Streptococcus_agalactiae_MRI_Z1_215"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-216"	"Streptococcus agalactiae MRI Z1-216"	"Streptococcus_agalactiae_MRI_Z1_216"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-217"	"Streptococcus agalactiae MRI Z1-217"	"Streptococcus_agalactiae_MRI_Z1_217"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-218"	"Streptococcus agalactiae MRI Z1-218"	"Streptococcus_agalactiae_MRI_Z1_218"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae MRI Z1-219"	"Streptococcus agalactiae MRI Z1-219"	"Streptococcus_agalactiae_MRI_Z1_219"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae NEM316"	"Streptococcus agalactiae NEM316"	"Streptococcus_agalactiae_NEM316"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae PR06"	"Streptococcus agalactiae PR06"	"Streptococcus_agalactiae_PR06"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae SA20-06"	"Streptococcus agalactiae SA20-06"	"Streptococcus_agalactiae_SA20_06"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae SS1014"	"Streptococcus agalactiae SS1014"	"Streptococcus_agalactiae_SS1014"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae SS1218"	"Streptococcus agalactiae SS1218"	"Streptococcus_agalactiae_SS1218"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae SS1219"	"Streptococcus agalactiae SS1219"	"Streptococcus_agalactiae_SS1219"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-01"	"Streptococcus agalactiae STIR-CD-01"	"Streptococcus_agalactiae_STIR_CD_01"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-09"	"Streptococcus agalactiae STIR-CD-09"	"Streptococcus_agalactiae_STIR_CD_09"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-14"	"Streptococcus agalactiae STIR-CD-14"	"Streptococcus_agalactiae_STIR_CD_14"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-17"	"Streptococcus agalactiae STIR-CD-17"	"Streptococcus_agalactiae_STIR_CD_17"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-21"	"Streptococcus agalactiae STIR-CD-21"	"Streptococcus_agalactiae_STIR_CD_21"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-22"	"Streptococcus agalactiae STIR-CD-22"	"Streptococcus_agalactiae_STIR_CD_22"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-23"	"Streptococcus agalactiae STIR-CD-23"	"Streptococcus_agalactiae_STIR_CD_23"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-24"	"Streptococcus agalactiae STIR-CD-24"	"Streptococcus_agalactiae_STIR_CD_24"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-26"	"Streptococcus agalactiae STIR-CD-26"	"Streptococcus_agalactiae_STIR_CD_26"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-27"	"Streptococcus agalactiae STIR-CD-27"	"Streptococcus_agalactiae_STIR_CD_27"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-28"	"Streptococcus agalactiae STIR-CD-28"	"Streptococcus_agalactiae_STIR_CD_28"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae STIR-CD-29"	"Streptococcus agalactiae STIR-CD-29"	"Streptococcus_agalactiae_STIR_CD_29"
"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae"	"Streptococcus agalactiae str. Gottschalk 1002A"	"Streptococcus agalactiae str. Gottschalk 1002A"	"Streptococcus_agalactiae_str_Gottschalk_1002A"
